source_id,path,sha256,size_bytes,mtime,role,extract_path,text_extract_source
SRC_EXAM_2026_SHUNYI_ERMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf,fb15943f37f694ac19837e8c5e75fb0272b38eae27ec5529bb037fa163c2a403,5780991,2026-05-18T21:19:22+08:00,exam_prompt_for_doc_order_126_reused_from_slice024,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_EXAM_2026_SHUNYI_ERMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_024/SRC_EXAM_2026_SHUNYI_ERMO_Q20.txt
SRC_RUBRIC_2026_SHUNYI_ERMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc,643322688930483cce2aebff33fca339c45d22d7a0f6b9f98970c353fe8ee961,60416,2026-05-18T21:32:19+08:00,formal_rubric_for_doc_order_126_reused_from_slice024,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_RUBRIC_2026_SHUNYI_ERMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_024/SRC_RUBRIC_2026_SHUNYI_ERMO_Q20.txt
SRC_EXAM_2025_CHAOYANG_QIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,ec82917288aa877415f3102533002f8eb7e891afee82b498d3df253e01833bbe,707918,2026-04-23T17:07:46+08:00,exam_prompt_for_doc_order_127_reused_from_slice023,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_EXAM_2025_CHAOYANG_QIMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2025_CHAOYANG_QIMO_Q21.txt
SRC_OTHER_2025_CHAOYANG_QIMO_PPTX,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/其他材料/朝阳高三期末2025.pptx,195324f05d7e2feaa6b932a640fc6fd4c28d2b5b2a7e0e07630096369af21bc6,123585,2026-04-23T17:07:48+08:00,readable_scoring_pptx_for_doc_order_127_reused_from_slice023,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_OTHER_2025_CHAOYANG_QIMO_PPTX.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_OTHER_2025_CHAOYANG_QIMO_PPTX.txt
SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,953eaee3f98d8598c4fb28ddc0c3a2196d78fb03b0f83b5682ab995ada697ab1,2249777,2026-04-23T17:07:46+08:00,formal_pdf_registered_for_doc_order_127_reused_from_slice023,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21.txt
SRC_EXAM_2025_SHIJINGSHAN_YIMO_Q17_2,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/试卷/试卷.pdf,fb8717be46dabe77b9b92db5b9fac854bee5c11c7cac53704bcdd1abca2676f5,761460,2026-04-23T17:06:01+08:00,exam_prompt_and_reference_answer_for_doc_order_128_from_existing_text_cache,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_EXAM_2025_SHIJINGSHAN_YIMO_Q17_2.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_B_full_rerun_2026-05-04/source_inventory/extracted/2025/2025石景山一模/2025各区一模__2025石景山一模__试卷__试卷.pdf.txt
SRC_RUBRIC_2025_SHIJINGSHAN_YIMO_Q17_2,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/细则/细则.doc,0b97375f2f69e53d9d17a16ce32d06d76fc069edba4884aae8d0750ec88e1288,47104,2026-04-23T17:05:58+08:00,formal_rubric_for_doc_order_128_from_existing_text_cache,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_RUBRIC_2025_SHIJINGSHAN_YIMO_Q17_2.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_B_full_rerun_2026-05-04/source_inventory/extracted/2025/2025石景山一模/2025各区一模__2025石景山一模__细则__细则.doc.txt
SRC_EXAM_2026_MENTOUGOU_YIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,e84e6bbdd89889788d65b9e10336673c02fbe30f450617204af1a41d5136b711,1288180,2026-04-23T17:05:27+08:00,exam_prompt_for_doc_order_129_reused_from_slice020,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_EXAM_2026_MENTOUGOU_YIMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_020/SRC_EXAM_2026_MENTOUGOU_YIMO_Q20.txt
SRC_RUBRIC_2026_MENTOUGOU_YIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,89313bd871502cf49c53f220152183ae2ba55a2dd906afe5e8553f1a91d1f155,23845,2026-04-23T17:04:40+08:00,formal_rubric_for_doc_order_129_reused_from_slice020,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_RUBRIC_2026_MENTOUGOU_YIMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_020/SRC_RUBRIC_2026_MENTOUGOU_YIMO_Q20.txt
SRC_EXAM_2026_FANGSHAN_YIMO_Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/试卷/试卷.pdf,e37482eff39f36180903a44c78d4f80464c817cd0ceeca5c35c51f5c4a7b5bf9,4378557,2026-04-23T17:00:20+08:00,exam_prompt_for_doc_order_130_reused_from_slice016,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_EXAM_2026_FANGSHAN_YIMO_Q19.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_016/SRC_EXAM_2026_FANGSHAN_YIMO_Q19.txt
SRC_RUBRIC_2026_FANGSHAN_YIMO_Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/细则/细则.docx,0ca482adfc64b0d7023d9f1012005aa3ebd02abee75eb9451c97ad8d281c0d96,45608,2026-04-23T16:59:55+08:00,formal_rubric_for_doc_order_130_reused_from_slice016,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_RUBRIC_2026_FANGSHAN_YIMO_Q19.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_016/SRC_RUBRIC_2026_FANGSHAN_YIMO_Q19.txt
