source_id,path,sha256,size_bytes,mtime,role,extract_path,text_extract_source
SRC_EXAM_2026_FENGTAI_ERMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/试卷/2026北京丰台高三二模政治（教师版）.pdf,f7b3a73c9296b17889cada79c5a5256bda639d2bec8a2f0091d21a15541253b0,1856697,2026-05-18T21:19:44+08:00,teacher_exam_answer_for_doc_order_121_reused_from_slice019,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_025/SRC_EXAM_2026_FENGTAI_ERMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_019/SRC_EXAM_2026_FENGTAI_ERMO_Q20.txt
SRC_RUBRIC_2026_FENGTAI_ERMO_Q20_PPTX_MISMATCH,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/细则/2026丰台区二模主观题阅卷细则(1).pptx,10275a1dafa3a824edbd50b523b8ef31dca9b7d6c2f34964b4740f4f45cbf044,15327627,2026-05-18T21:22:20+08:00,rubric_mismatch_absence_evidence_for_doc_order_121_reused_from_slice019,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_025/SRC_RUBRIC_2026_FENGTAI_ERMO_Q20_PPTX_MISMATCH.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_019/SRC_RUBRIC_2026_FENGTAI_ERMO_Q20_PPTX_MISMATCH.txt
SRC_EXAM_2026_FANGSHAN_ERMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026房山二模/试卷/2026北京房山高三二模政治（教师版）.pdf,ffe050fd8f7eb7b0cd6c43cd9c1724c3defbbc45509204254aee80060b42e82b,12444404,2026-05-18T21:22:49+08:00,teacher_exam_reference_for_doc_order_122_reused_from_slice009,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_025/SRC_EXAM_2026_FANGSHAN_ERMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_009/SRC_EXAM_2026_FANGSHAN_ERMO_Q20.txt
SRC_RUBRIC_2026_FANGSHAN_ERMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026房山二模/细则/26房山评标.docx,51621a4abaad70789a89e04e7096655e76cd19620a4086762db4d45f5c407876,34129,2026-05-18T21:19:24+08:00,formal_rubric_for_doc_order_122_reused_from_slice009,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_025/SRC_RUBRIC_2026_FANGSHAN_ERMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_009/SRC_RUBRIC_2026_FANGSHAN_ERMO_Q20.txt
SRC_EXAM_2026_TONGZHOU_YIMO_Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026通州一模/试卷/2026北京通州高三一模政治.pdf,dced3f3054457ebcf15b8217e10703e359761f0c131ea57678cfea5dbada1c34,8260419,2026-05-18T21:25:06+08:00,visual_exam_prompt_for_doc_order_123_reused_from_slice014,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_025/SRC_EXAM_2026_TONGZHOU_YIMO_Q19.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_014/SRC_EXAM_2026_TONGZHOU_YIMO_Q19_VISUAL.txt
SRC_RUBRIC_2026_TONGZHOU_YIMO_Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026通州一模/细则/26 通州一模评标.pdf,7100a8d418c6747d2d80d4cc83813f8622589640882ebd92f5e09fbb29fb3e5e,1769056,2026-05-18T21:24:14+08:00,formal_rubric_for_doc_order_123_reused_from_slice014,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_025/SRC_RUBRIC_2026_TONGZHOU_YIMO_Q19.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_014/SRC_RUBRIC_2026_TONGZHOU_YIMO_Q19.txt
SRC_EXAM_2025_CHAOYANG_ERMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,6009b3f19a33a729602d7a5bc5b6c8ca2b59ed1392c6c753df7d14695ce84d5e,704674,2026-04-23T17:06:29+08:00,exam_prompt_for_doc_order_124_reused_from_slice014,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_025/SRC_EXAM_2025_CHAOYANG_ERMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_014/SRC_EXAM_2025_CHAOYANG_ERMO_Q21.txt
SRC_RUBRIC_2025_CHAOYANG_ERMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/细则/细则.docx,73c36c3077dced724eb48b81aec7492e8e5ac59a7f72d7fb729d3581ea3fb5e8,29885,2026-04-23T17:06:30+08:00,formal_rubric_for_doc_order_124_reused_from_slice014,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_025/SRC_RUBRIC_2025_CHAOYANG_ERMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_014/SRC_RUBRIC_2025_CHAOYANG_ERMO_Q21.txt
SRC_EXAM_2025_CHANGPING_ERMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/试卷/试卷.pdf,6e5080fb116ab8fc4c0672da05e0a326e7f5b012c0f0a283d5f05a5155a7352d,826723,2026-04-23T17:07:13+08:00,exam_prompt_and_teacher_answer_for_doc_order_125_reused_from_slice023,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_025/SRC_EXAM_2025_CHANGPING_ERMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2025_CHANGPING_ERMO_Q21.txt
SRC_RUBRIC_2025_CHANGPING_ERMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/细则/细则.pptx,af3875177855a6115e7e1ce0c5ff702139c737a7995b08fd56d1878f2dd208af,3287406,2026-04-23T17:07:30+08:00,formal_rubric_for_doc_order_125_reused_from_slice023,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_025/SRC_RUBRIC_2025_CHANGPING_ERMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2025_CHANGPING_ERMO_Q21.txt
