source_id,path,sha256,size_bytes,mtime,role,extract_path,text_extract_source
SRC_EXAM_2024_CHAOYANG_YIMO_Q21,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/试卷/试卷.pdf,25b655e73b7424e7aa7bb467e71553461c8133b8e7e161e6d9de575176b949cc,1324697,2026-04-23T17:11:37+08:00,exam_prompt_for_doc_order_131_fresh_extract,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_027/SRC_EXAM_2024_CHAOYANG_YIMO_Q21.txt,fresh_pdfplumber_extract_slice027
SRC_RUBRIC_2024_CHAOYANG_YIMO_Q21_DOCX,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/细则/补充材料/细则.docx,f6013d54b52c02dcf40a2ff1f845c124598281324f98545a577914b901e7688c,29215,2026-04-23T17:11:29+08:00,formal_answer_docx_for_doc_order_131_reused_from_slice005,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_027/SRC_RUBRIC_2024_CHAOYANG_YIMO_Q21_DOCX.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_005/SRC_RUBRIC_2024_CHAOYANG_YIMO_Q21_DOCX.txt
SRC_RUBRIC_2024_CHAOYANG_YIMO_Q21_PPTX,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/细则/细则.pptx,d64506799887753ee409ebc7e63cf977de6843f62f7ebb327b6cca74477a8272,7699972,2026-04-23T17:12:16+08:00,formal_rubric_pptx_for_doc_order_131_reused_from_slice005,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_027/SRC_RUBRIC_2024_CHAOYANG_YIMO_Q21_PPTX.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_005/SRC_RUBRIC_2024_CHAOYANG_YIMO_Q21_PPTX.txt
SRC_EXAM_2025_XICHENG_ERMO_Q19_2,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,06c08602a2f5c20b87d80e19d16f44954ffac7f4c0442ae03fcb35d5153064f3,971063,2026-04-23T17:07:08+08:00,exam_prompt_for_doc_order_132_reused_from_slice018,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_027/SRC_EXAM_2025_XICHENG_ERMO_Q19_2.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_018/SRC_EXAM_2025_XICHENG_ERMO_Q19_2.txt
SRC_RUBRIC_2025_XICHENG_ERMO_Q19_2,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/细则/细则.docx,cfb0f19ef38aafd7b6376a003734f11398ff25ed6be60e6a22ffc145d4aad78e,43967,2026-04-23T17:07:02+08:00,formal_rubric_for_doc_order_132_reused_from_slice018,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_027/SRC_RUBRIC_2025_XICHENG_ERMO_Q19_2.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_018/SRC_RUBRIC_2025_XICHENG_ERMO_Q19_2.txt
SRC_EXAM_2026_SHIJINGSHAN_YIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,0d4a5cd29c2e69615b523f3c9a7d0170dcc7a1e3362e8e1e1f68ab6c2cd7a2de,701385,2026-04-23T17:04:14+08:00,exam_prompt_for_doc_order_133_reused_from_slice024,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_027/SRC_EXAM_2026_SHIJINGSHAN_YIMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_024/SRC_EXAM_2026_SHIJINGSHAN_YIMO_Q20.txt
SRC_RUBRIC_2026_SHIJINGSHAN_YIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,78d97b669465d8a5bf5290a80e0c500f202c2ee8aa2e7bf6ed082a1be6a57ef3,61440,2026-04-23T17:04:08+08:00,formal_level_rubric_for_doc_order_133_reused_from_slice024,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_027/SRC_RUBRIC_2026_SHIJINGSHAN_YIMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_024/SRC_RUBRIC_2026_SHIJINGSHAN_YIMO_Q20.txt
SRC_EXAM_2026_TONGZHOU_QIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/试卷/试卷.pdf,7f3083ea306ea1e92b3d368942a6bbd22124af6563a3bca0886f800b2b1af857,1136980,2026-04-23T17:02:40+08:00,exam_prompt_and_reference_answer_for_doc_order_134_from_existing_text_cache,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_027/SRC_EXAM_2026_TONGZHOU_QIMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_B_full_rerun_2026-05-04/source_inventory/extracted/2026/2026通州期末/2026各区期末和期中__2026通州期末__试卷__试卷.pdf.txt
SRC_RUBRIC_2026_TONGZHOU_QIMO_Q20_PPTX,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,44537714bd68a7c15d4311b1317c0cc0c321158c93eae8092ae7f8db161b5317,845024,2026-04-23T17:02:31+08:00,formal_rubric_pptx_for_doc_order_134_from_existing_text_cache,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_027/SRC_RUBRIC_2026_TONGZHOU_QIMO_Q20_PPTX.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_B_full_rerun_2026-05-04/source_inventory/extracted/2026/2026通州期末/2026各区期末和期中__2026通州期末__细则__细则.pptx.txt
SRC_EXAM_2025_SHIJINGSHAN_YIMO_Q17_2,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/试卷/试卷.pdf,fb8717be46dabe77b9b92db5b9fac854bee5c11c7cac53704bcdd1abca2676f5,761460,2026-04-23T17:06:01+08:00,exam_prompt_and_reference_answer_for_doc_order_135_reused_from_slice026,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_027/SRC_EXAM_2025_SHIJINGSHAN_YIMO_Q17_2.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_026/SRC_EXAM_2025_SHIJINGSHAN_YIMO_Q17_2.txt
