source_id,path,sha256,size_bytes,mtime,role,extract_path,text_extract_source
SRC_EXAM_2025_CHANGPING_ERMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/试卷/试卷.pdf,6e5080fb116ab8fc4c0672da05e0a326e7f5b012c0f0a283d5f05a5155a7352d,826723,2026-04-23T17:07:13+08:00,exam_prompt_and_teacher_answer_for_doc_order_111_reused_from_doc_order_83,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2025_CHANGPING_ERMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_017/SRC_EXAM_2025_CHANGPING_ERMO_Q21.txt
SRC_RUBRIC_2025_CHANGPING_ERMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/细则/细则.pptx,af3875177855a6115e7e1ce0c5ff702139c737a7995b08fd56d1878f2dd208af,3287406,2026-04-23T17:07:30+08:00,formal_rubric_for_doc_order_111_reused_from_doc_order_83,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2025_CHANGPING_ERMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_017/SRC_RUBRIC_2025_CHANGPING_ERMO_Q21.txt
SRC_EXAM_2025_XICHENG_YIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/试卷/试卷.pdf,2542f29bb04e2ae014d6d61f553b812926c2a998785ce44cb815ef347d5deca5,847160,2026-04-23T17:06:19+08:00,exam_prompt_and_reference_answer_for_doc_order_112_from_existing_cache_checked_against_desktop_original_path,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2025_XICHENG_YIMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_062e7a5c77_试卷.txt
SRC_RUBRIC_2025_XICHENG_YIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/细则/细则.docx,af675a5d751f41db34d996ea71aeb9dfcb9ac0e86ef2acf40e2f7fd03ca99939,29503,2026-04-23T17:06:16+08:00,formal_rubric_for_doc_order_112_from_existing_cache_checked_against_desktop_original_path,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2025_XICHENG_YIMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_6ea5462e02_细则.txt
SRC_EXAM_2026_SHIJINGSHAN_ERMO_Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,00b61bbb2c75b4bed90f34f4d93bcc91168d2b05a597a20a0fc3964bacbe5c6c,258696,2026-05-18T21:19:27+08:00,exam_prompt_and_teacher_answer_for_doc_order_113_reused_from_doc_order_102,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2026_SHIJINGSHAN_ERMO_Q18.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2026_SHIJINGSHAN_ERMO_Q18.txt
SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc,404f493eede90c04cb04d90cdfa97d468d7df5885b1848699d3d24c53cd32173,44032,2026-05-18T21:19:23+08:00,formal_rubric_for_doc_order_113_reused_from_doc_order_102,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18.txt
SRC_EXAM_2026_SHUNYI_YIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026顺义一模/试卷/试卷.pdf,8d19592ca0679f21b03f2934dabb0ae46fae9c5b58dbb8e8b79607e35bd9fa06,2907362,2026-04-23T17:01:47+08:00,exam_prompt_for_doc_order_114_direct_from_desktop_pdf_pypdf,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2026_SHUNYI_YIMO_Q20.txt,pypdf direct extraction from desktop original PDF in this run
SRC_RUBRIC_2026_SHUNYI_YIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026顺义一模/细则/细则.pptx,de758e5e79500dd06e08fd5c9bb4ddc1a7dfcd46546912d0b3a0c989fda7e724,119656,2026-04-23T17:00:01+08:00,formal_rubric_for_doc_order_114_from_pptx_text_cache_checked_against_desktop_original_path,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2026_SHUNYI_YIMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_8d2be8df9c_细则.txt
SRC_EXAM_2025_CHAOYANG_QIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,ec82917288aa877415f3102533002f8eb7e891afee82b498d3df253e01833bbe,707918,2026-04-23T17:07:46+08:00,exam_prompt_for_doc_order_115_reused_from_doc_order_60,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2025_CHAOYANG_QIMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_012/SRC_EXAM_2025_CHAOYANG_QIMO_Q21.txt
SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,953eaee3f98d8598c4fb28ddc0c3a2196d78fb03b0f83b5682ab995ada697ab1,2249777,2026-04-23T17:07:46+08:00,formal_rubric_registration_for_doc_order_115_reused_from_doc_order_60_readable_pptx_used_for_details,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_012/SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21.txt
