source_id,path,sha256,size_bytes,mtime,role,extract_path,text_extract_source
SRC_EXAM_2024_XICHENG_ERMO_Q17,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx,0dbd7271f7bf108d41417b2ffdd3f36dcd86ac93c99fe18a42b1bfee5565c0fc,483636,2026-04-23T17:10:36+08:00,exam_prompt_for_doc_order_101_reused_from_doc_order_49_55,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2024_XICHENG_ERMO_Q17.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_011/SRC_EXAM_2024_XICHENG_ERMO_Q17.txt
SRC_RUBRIC_2024_XICHENG_ERMO_Q17,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,f2e1772f20ed20857c70e184b124244b55717f04354f46c8f6d2ec91206a2f50,50023,2026-04-23T17:10:29+08:00,formal_rubric_for_doc_order_101_reused_from_doc_order_49_55,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2024_XICHENG_ERMO_Q17.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_011/SRC_RUBRIC_2024_XICHENG_ERMO_Q17.txt
SRC_EXAM_2026_SHIJINGSHAN_ERMO_Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,00b61bbb2c75b4bed90f34f4d93bcc91168d2b05a597a20a0fc3964bacbe5c6c,258696,2026-05-18T21:19:27+08:00,teacher_exam_reference_for_doc_order_102_reused_from_doc_order_52,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2026_SHIJINGSHAN_ERMO_Q18.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_011/SRC_EXAM_2026_SHIJINGSHAN_ERMO_Q18.txt
SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc,404f493eede90c04cb04d90cdfa97d468d7df5885b1848699d3d24c53cd32173,44032,2026-05-18T21:19:23+08:00,formal_rubric_for_doc_order_102_reused_from_doc_order_52,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_011/SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18.txt
SRC_EXAM_2025_HAIDIAN_QIZHONG_Q16_2,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,b452d8b4e21b94beafb2a30a187501771e1c2df3f00495b7b613f90ecc409012,773864,2026-04-23T17:07:22+08:00,exam_prompt_for_doc_order_103_from_existing_text_cache,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2025_HAIDIAN_QIZHONG_Q16_2.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_e3da1b6b45_试卷.txt
SRC_RUBRIC_2025_HAIDIAN_QIZHONG_Q16_2,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,7bbd92bd3b93e5312173bf19e5608398a262811d7ccd866583a72a8ff2c9f999,1478316,2026-04-23T17:07:25+08:00,formal_rubric_for_doc_order_103_from_existing_text_cache,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2025_HAIDIAN_QIZHONG_Q16_2.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_cda046c2d3_细则.txt
SRC_EXAM_2024_SHIJINGSHAN_YIMO_Q19_2,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,f581620be44a4c2cae69e737697ee15d754603627ddd385dd6be1c207c5e43f6,353125,2026-04-23T17:10:40+08:00,exam_prompt_for_doc_order_104_from_existing_text_cache,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2024_SHIJINGSHAN_YIMO_Q19_2.txt,/Users/wanglifei/Desktop/北京高考政治/claude_zero_run/extracted/2cc62698b97c__2024届各区一模试题分类汇编选必1.txt
SRC_RUBRIC_2024_SHIJINGSHAN_YIMO_Q19_2,/Users/wanglifei/Desktop/2024模拟题/石景山一模/细则/细则.pptx,935b8ea1e01b3ba5839af0dcf7680952bcfce7b3d5f389c487f2d4c2b5581e83,10536645,2026-04-23T17:13:19+08:00,rubric_answer_for_doc_order_104_from_pptx_text_cache,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2024_SHIJINGSHAN_YIMO_Q19_2.txt,/Users/wanglifei/Desktop/北京高考政治/claude_zero_run/extracted/f887d1b620c6__细则.txt
SRC_EXAM_2025_CHAOYANG_YIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/试卷/试卷.pdf,e051761a7fc68fef22be094a9ea823b1ed1e2b56fc4b9cfd6a382f7c7c00011b,631028,2026-04-23T17:05:53+08:00,exam_prompt_for_doc_order_105_reused_from_doc_order_91,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2025_CHAOYANG_YIMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_019/SRC_EXAM_2025_CHAOYANG_YIMO_Q20.txt
SRC_RUBRIC_2025_CHAOYANG_YIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/细则.pdf,f5f683a900508fd228d6591418f9ef75d8a95ae09cf1b16d3b0427017234468b,731224,2026-04-23T17:05:57+08:00,formal_rubric_for_doc_order_105_reused_from_doc_order_91,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2025_CHAOYANG_YIMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_019/SRC_RUBRIC_2025_CHAOYANG_YIMO_Q20.txt
